order_id,customer_id,order_date,order_status,total_amount
41259,5147,2023-01-30,Cancelled,564.96
41260,7111,2023-09-25,Completed,398.34
41261,2348,2023-02-11,Pending,148.48
41262,7504,2023-10-24,Completed,322.12
41263,1731,2023-11-03,Completed,522.31
41264,852,2023-03-01,Pending,603.48
41265,4845,2023-10-16,Cancelled,697.08
41266,1196,2023-04-25,Cancelled,700.26
41267,9683,2023-12-26,Completed,793.31
41268,8004,2023-06-17,Pending,744.9
41269,9742,2023-06-28,Completed,887.77
41270,2800,2023-10-12,Pending,304.94
41271,135,2023-04-27,Pending,25.57
41272,9126,2023-09-29,Cancelled,812.86
41273,5387,2023-01-24,Completed,412.48
41274,824,2023-10-28,Cancelled,868.0
41275,6479,2023-11-11,Completed,300.28
41276,5128,2023-05-23,Completed,295.96
41277,8908,2023-11-10,Completed,350.5
41278,7381,2023-06-17,Completed,643.77
41279,3410,2023-04-13,Pending,481.92
41280,1700,2023-04-09,Cancelled,712.82
41281,6852,2023-01-24,Pending,565.07
41282,1984,2023-12-02,Cancelled,526.67
41283,5520,2023-07-03,Cancelled,480.11
41284,4328,2023-09-14,Pending,712.67
41285,7880,2023-10-15,Cancelled,605.03
41286,6230,2023-12-19,Cancelled,389.75
41287,7459,2023-02-25,Completed,683.24
41288,4718,2023-09-30,Completed,445.72
41289,7167,2023-08-10,Cancelled,396.28
41290,8717,2023-09-04,Pending,543.14
41291,3605,2023-10-21,Cancelled,770.36
41292,1282,2023-06-27,Pending,202.58
41293,2155,2023-05-14,Pending,876.62
41294,768,2023-10-12,Pending,327.76
41295,2927,2023-10-14,Completed,606.81
41296,8576,2023-04-21,Cancelled,867.36
41297,8128,2023-01-27,Pending,448.02
41298,8652,2023-08-19,Cancelled,395.47
41299,2162,2023-04-30,Completed,978.87
41300,3921,2023-02-20,Pending,317.8
41301,5828,2023-08-24,Pending,950.35
41302,9802,2023-09-19,Completed,836.37
41303,5787,2023-05-15,Completed,569.1
41304,3612,2023-11-08,Cancelled,546.35
41305,3366,2023-12-28,Cancelled,353.49
41306,536,2023-12-07,Completed,338.29
41307,2294,2023-02-10,Cancelled,640.9
41308,9789,2023-11-17,Pending,338.97
41309,5874,2023-06-16,Pending,852.22
41310,8578,2023-01-23,Pending,339.28
41311,2630,2023-04-09,Pending,549.84
41312,7408,2023-12-02,Cancelled,394.97
41313,557,2023-03-08,Pending,393.47
41314,6121,2023-01-12,Pending,247.47
41315,2807,2023-03-22,Pending,94.4
41316,2072,2023-05-02,Pending,679.85
41317,3460,2023-01-01,Pending,775.64
41318,4610,2023-07-07,Completed,855.39
41319,3955,2023-02-01,Cancelled,126.84
41320,3602,2023-09-17,Cancelled,628.24
41321,2028,2023-09-18,Pending,105.59
41322,1492,2023-02-27,Pending,900.95
41323,6302,2023-03-24,Pending,267.17
41324,5758,2023-04-27,Cancelled,561.71
41325,1794,2023-06-03,Pending,691.45
41326,9459,2023-08-28,Pending,926.19
41327,7397,2023-04-25,Completed,873.26
41328,7855,2023-03-04,Pending,743.73
41329,4502,2023-08-05,Completed,128.79
41330,1119,2023-03-16,Completed,850.78
41331,7123,2023-03-12,Pending,832.24
41332,840,2023-11-13,Cancelled,885.29
41333,689,2023-08-28,Cancelled,952.4
41334,3309,2023-06-09,Pending,308.06
41335,7490,2023-04-28,Cancelled,157.26
41336,1139,2023-05-31,Cancelled,934.44
41337,2404,2023-04-24,Completed,49.22
41338,5651,2023-09-26,Completed,691.83
41339,7042,2023-12-04,Completed,420.59
41340,5854,2023-03-25,Pending,962.41
41341,3994,2023-09-20,Completed,816.2
41342,8436,2023-08-12,Pending,179.89
41343,5872,2023-12-01,Pending,392.9
41344,6918,2023-04-07,Completed,82.35
41345,8474,2023-05-14,Completed,861.67
41346,3744,2023-12-17,Pending,362.64
41347,6145,2023-09-01,Cancelled,281.07
41348,4996,2023-02-26,Cancelled,308.92
41349,467,2023-04-09,Pending,865.6
41350,9513,2023-06-26,Pending,622.0
41351,1667,2023-01-04,Completed,112.8
41352,7953,2023-07-12,Pending,815.63
41353,6489,2023-06-19,Cancelled,720.28
41354,7920,2023-12-31,Completed,734.46
41355,8186,2023-08-18,Cancelled,67.81
41356,5665,2023-02-05,Completed,447.26
41357,9290,2023-08-28,Pending,811.17
41358,129,2023-07-29,Cancelled,35.56
41359,7906,2023-12-16,Pending,560.96
41360,7839,2023-01-02,Cancelled,600.71
41361,8041,2023-11-08,Cancelled,168.22
41362,9912,2023-08-13,Pending,992.89
41363,8923,2023-03-19,Pending,805.96
41364,8434,2023-03-24,Pending,279.84
41365,2137,2023-04-28,Cancelled,147.84
41366,1162,2023-02-10,Completed,714.6
41367,2603,2023-02-28,Completed,991.26
41368,7816,2023-01-12,Cancelled,953.72
41369,6247,2023-10-30,Pending,747.01
41370,6442,2023-08-15,Cancelled,128.82
41371,1533,2023-03-12,Cancelled,325.78
41372,796,2023-07-20,Cancelled,402.12
41373,2696,2023-03-23,Completed,992.9
41374,6914,2023-01-25,Cancelled,970.16
41375,4076,2023-08-13,Pending,101.15
41376,7226,2023-01-19,Pending,551.27
41377,3616,2023-09-20,Completed,758.61
41378,787,2023-04-28,Cancelled,467.31
41379,1882,2023-09-29,Completed,716.94
41380,1301,2023-09-17,Completed,88.83
41381,1159,2023-11-26,Pending,259.44
41382,3687,2023-09-25,Cancelled,230.72
41383,9923,2023-02-18,Cancelled,970.91
41384,3700,2023-02-11,Completed,79.27
41385,7240,2023-12-01,Completed,508.59
41386,4919,2023-12-07,Completed,631.48
41387,579,2023-08-10,Pending,422.52
41388,4062,2023-05-14,Completed,956.31
41389,5350,2023-04-13,Pending,229.18
41390,9052,2023-04-07,Completed,869.77
41391,2690,2023-12-27,Pending,152.88
41392,9521,2023-11-18,Cancelled,627.26
41393,9627,2023-07-05,Cancelled,505.17
41394,7698,2023-05-16,Cancelled,821.25
41395,3520,2023-11-07,Completed,444.26
41396,10000,2023-01-17,Pending,308.15
41397,9343,2023-03-11,Completed,847.14
41398,7837,2023-11-28,Completed,545.14
41399,8273,2023-01-11,Pending,878.11
41400,7805,2023-09-19,Pending,624.21
41401,2880,2023-03-29,Completed,806.32
41402,1343,2023-11-27,Pending,595.68
41403,8086,2023-06-07,Pending,21.48
41404,4762,2023-01-29,Cancelled,508.16
41405,3644,2023-06-08,Completed,358.17
41406,9641,2023-09-13,Cancelled,164.55
41407,6553,2023-09-07,Cancelled,788.77
41408,615,2023-10-05,Cancelled,505.21
41409,7656,2023-03-12,Cancelled,574.86
41410,7388,2023-08-15,Completed,114.1
41411,895,2023-01-31,Cancelled,207.24
41412,5347,2023-01-26,Completed,856.95
41413,5307,2023-06-29,Pending,154.32
41414,6067,2023-10-12,Cancelled,568.79
41415,236,2023-12-05,Cancelled,170.66
41416,4546,2023-07-07,Completed,333.83
41417,6345,2023-12-31,Pending,403.13
41418,3788,2023-05-28,Cancelled,594.31
41419,1857,2023-03-22,Completed,850.73
41420,7113,2023-06-18,Pending,696.74
41421,6890,2023-10-21,Completed,278.19
41422,7765,2023-11-18,Pending,386.91
41423,9139,2023-03-16,Completed,216.71
41424,5910,2023-09-20,Completed,200.81
41425,1690,2023-07-15,Completed,941.03
41426,1543,2023-09-25,Cancelled,408.82
41427,8788,2023-01-26,Completed,67.57
41428,9490,2023-03-29,Pending,294.47
41429,2431,2023-11-10,Cancelled,416.97
41430,2383,2023-04-06,Pending,963.93
41431,663,2023-07-02,Cancelled,53.18
41432,693,2023-09-30,Cancelled,36.8
41433,6343,2023-06-27,Cancelled,674.87
41434,2316,2023-01-05,Cancelled,707.8
41435,2032,2023-08-30,Completed,22.26
41436,9113,2023-06-07,Completed,98.14
41437,1033,2023-06-19,Cancelled,714.55
41438,3830,2023-01-19,Cancelled,129.63
41439,8154,2023-06-06,Completed,970.65
41440,2241,2023-08-27,Completed,728.61
41441,9557,2023-10-30,Completed,957.23
41442,5533,2023-03-09,Completed,401.55
41443,8166,2023-07-17,Completed,275.29
41444,1683,2023-09-24,Pending,38.57
41445,2450,2023-05-14,Cancelled,635.53
41446,199,2023-05-07,Completed,194.5
41447,229,2023-12-26,Completed,747.93
41448,2906,2023-09-27,Pending,80.01
41449,1522,2023-10-28,Completed,355.56
41450,6836,2023-06-18,Completed,111.34
41451,3028,2023-04-30,Completed,923.0
41452,4802,2023-06-05,Completed,928.26
41453,6662,2023-12-14,Cancelled,242.87
41454,9661,2023-06-05,Completed,626.24
41455,4282,2023-02-28,Cancelled,524.74
41456,398,2023-03-17,Cancelled,641.84
41457,5413,2023-01-09,Completed,928.56
41458,7181,2023-05-15,Cancelled,24.08
41459,1941,2023-01-24,Pending,218.05
41460,5959,2023-05-09,Cancelled,544.93
41461,1642,2023-05-02,Completed,188.06
41462,7332,2023-07-22,Cancelled,841.15
41463,5156,2023-03-01,Pending,780.49
41464,9285,2023-08-21,Pending,233.17
41465,9819,2023-01-27,Cancelled,910.1
41466,6579,2023-06-22,Cancelled,870.78
41467,3183,2023-01-22,Cancelled,33.1
41468,9755,2023-03-31,Pending,197.89
41469,5686,2023-05-06,Pending,300.72
41470,2569,2023-10-25,Cancelled,624.43
41471,3046,2023-06-18,Pending,731.71
41472,1869,2023-06-27,Cancelled,540.57
41473,7408,2023-02-24,Pending,434.1
41474,656,2023-08-18,Pending,642.07
41475,6178,2023-04-12,Cancelled,116.93
41476,844,2023-01-28,Completed,651.85
41477,46,2023-06-11,Pending,348.16
41478,9082,2023-12-23,Completed,580.13
41479,1115,2023-09-12,Pending,551.58
41480,420,2024-01-01,Cancelled,521.55
41481,1158,2023-02-07,Completed,614.17
41482,7736,2023-04-26,Completed,936.57
41483,5067,2023-07-03,Cancelled,387.88
41484,9269,2023-11-10,Cancelled,952.71
41485,6070,2023-03-08,Cancelled,512.65
41486,9938,2023-04-22,Completed,658.21
41487,9570,2023-02-12,Cancelled,678.68
41488,6561,2023-07-12,Completed,143.76
41489,1644,2023-03-23,Cancelled,279.11
41490,8530,2023-09-20,Completed,888.12
41491,435,2023-05-01,Completed,156.92
41492,8625,2023-05-05,Pending,318.06
41493,7712,2023-10-06,Completed,541.24
41494,3518,2023-08-03,Completed,792.48
41495,7246,2023-04-03,Pending,322.41
41496,5152,2023-08-11,Cancelled,40.75
41497,4230,2023-02-10,Completed,126.11
41498,6415,2023-01-03,Cancelled,247.15
41499,1333,2023-02-09,Cancelled,279.32
41500,7533,2023-07-21,Pending,720.9
41501,910,2023-03-26,Pending,225.96
41502,3053,2023-01-03,Completed,462.28
41503,3128,2023-07-14,Pending,639.76
41504,8588,2023-01-22,Cancelled,459.9
41505,4029,2023-03-13,Pending,704.95
41506,8602,2023-12-05,Pending,343.44
41507,5883,2023-03-19,Completed,916.35
41508,8058,2023-11-07,Completed,610.88
41509,2767,2023-07-19,Cancelled,486.48
41510,9233,2023-08-30,Pending,328.36
41511,5185,2023-04-30,Completed,457.86
41512,6598,2023-10-02,Completed,254.66
41513,4967,2023-01-27,Completed,663.1
41514,1153,2023-09-29,Completed,197.66
41515,1126,2023-08-25,Cancelled,672.13
41516,4354,2023-01-07,Cancelled,121.71
41517,3769,2023-06-22,Cancelled,221.76
41518,6916,2023-07-17,Cancelled,268.6
41519,69,2023-07-10,Completed,434.42
41520,737,2023-11-13,Completed,809.0
41521,9910,2023-07-03,Cancelled,808.81
41522,9760,2023-08-02,Cancelled,177.12
41523,1195,2023-07-23,Pending,312.62
41524,3069,2023-01-18,Cancelled,431.43
41525,7679,2023-02-01,Pending,374.84
41526,6906,2023-12-15,Completed,775.25
41527,8585,2023-09-30,Cancelled,491.45
41528,9325,2023-09-02,Completed,176.63
41529,8912,2023-03-27,Completed,699.36
41530,3438,2023-04-01,Completed,58.91
41531,6113,2023-09-22,Pending,68.75
41532,1810,2023-10-13,Cancelled,361.96
41533,7890,2023-09-11,Cancelled,417.57
41534,6954,2023-03-13,Completed,461.36
41535,8195,2023-08-23,Pending,197.9
41536,6207,2023-04-14,Pending,579.66
41537,1396,2023-03-01,Cancelled,119.38
41538,3467,2023-12-16,Completed,948.29
41539,5349,2023-02-23,Cancelled,244.22
41540,6915,2023-04-21,Cancelled,304.49
41541,6726,2023-08-13,Pending,806.97
41542,4385,2023-08-20,Cancelled,800.64
41543,3188,2023-05-26,Cancelled,73.52
41544,3908,2023-11-18,Completed,808.28
41545,7771,2023-10-01,Cancelled,638.29
41546,1646,2023-06-17,Pending,92.58
41547,1623,2023-10-20,Completed,605.99
41548,802,2023-12-06,Completed,732.23
41549,1446,2023-12-24,Pending,691.97
41550,1990,2023-08-25,Pending,196.11
41551,4451,2023-09-19,Cancelled,276.3
41552,1069,2023-09-15,Cancelled,961.89
41553,621,2023-11-21,Pending,979.64
41554,3849,2023-02-06,Cancelled,724.41
41555,3931,2023-04-24,Cancelled,103.32
41556,6817,2023-04-28,Pending,595.71
41557,8641,2023-12-26,Completed,730.51
41558,3144,2023-01-31,Completed,826.43
41559,7298,2023-11-04,Pending,557.73
41560,6760,2023-12-20,Cancelled,913.09
41561,2368,2023-03-23,Cancelled,507.45
41562,1279,2023-12-06,Pending,873.66
41563,7296,2023-09-11,Completed,177.27
41564,1719,2023-07-21,Cancelled,22.0
41565,8727,2023-12-08,Completed,746.86
41566,6033,2023-04-07,Completed,633.53
41567,9757,2023-12-11,Pending,141.28
41568,3141,2023-05-29,Pending,780.33
41569,8064,2023-11-21,Completed,617.94
41570,553,2023-05-28,Cancelled,720.97
41571,9481,2023-07-18,Pending,959.77
41572,602,2023-10-16,Completed,819.74
41573,3077,2023-09-22,Cancelled,368.59
41574,2249,2023-07-02,Cancelled,787.82
41575,1143,2023-05-15,Completed,347.35
41576,1556,2023-03-20,Pending,79.38
41577,1935,2023-06-18,Completed,609.46
41578,6347,2023-09-23,Pending,100.36
41579,6651,2023-11-12,Pending,190.21
41580,9673,2023-05-22,Pending,444.12
41581,7093,2023-05-03,Completed,581.03
41582,2867,2023-02-21,Pending,535.46
41583,4492,2023-08-10,Pending,826.19
41584,1426,2023-01-02,Cancelled,803.41
41585,2285,2023-12-01,Cancelled,559.96
41586,4126,2023-06-09,Cancelled,592.96
41587,7447,2023-09-06,Cancelled,209.92
41588,1654,2023-08-14,Completed,798.23
41589,4752,2023-05-19,Cancelled,87.68
41590,2613,2023-05-08,Cancelled,524.27
41591,6294,2023-08-16,Pending,874.37
41592,1157,2023-04-01,Cancelled,733.75
41593,9196,2023-09-07,Cancelled,596.21
41594,1637,2023-06-07,Cancelled,593.45
41595,1617,2023-04-14,Completed,804.25
41596,8316,2023-11-16,Pending,302.96
41597,6589,2023-09-15,Completed,177.54
41598,9956,2023-06-03,Completed,824.41
41599,3278,2023-05-08,Pending,516.98
41600,8798,2023-12-16,Cancelled,152.08
41601,9634,2023-11-19,Cancelled,732.33
41602,2644,2023-08-28,Cancelled,567.59
41603,7588,2023-10-14,Cancelled,883.32
41604,6799,2023-04-30,Completed,560.44
41605,6517,2023-07-03,Pending,39.12
41606,8904,2023-05-29,Pending,232.74
41607,9274,2023-11-08,Completed,724.38
41608,1019,2023-06-19,Cancelled,984.15
41609,2494,2023-01-30,Pending,918.48
41610,6208,2023-05-08,Pending,841.08
41611,4603,2023-12-20,Pending,925.08
41612,7816,2023-05-07,Pending,460.85
41613,5107,2023-01-11,Cancelled,101.8
41614,1100,2023-01-10,Cancelled,396.31
41615,253,2023-05-29,Pending,112.47
41616,763,2023-08-06,Completed,37.7
41617,60,2023-12-25,Pending,628.69
41618,4123,2023-07-18,Cancelled,563.36
41619,1513,2023-12-14,Pending,259.21
41620,8001,2023-07-22,Completed,326.18
41621,1860,2023-10-22,Cancelled,808.02
41622,1763,2023-10-17,Completed,41.84
41623,8697,2023-03-09,Completed,244.37
41624,7772,2023-06-07,Cancelled,697.89
41625,3897,2023-05-17,Completed,899.89
41626,6954,2023-07-30,Cancelled,237.68
41627,6076,2023-10-11,Pending,222.49
41628,6242,2023-02-11,Pending,685.26
41629,1180,2023-02-04,Pending,641.35
41630,5255,2023-10-26,Cancelled,214.13
41631,5083,2023-08-17,Completed,230.81
41632,1376,2023-01-14,Pending,587.14
41633,606,2023-05-20,Cancelled,88.04
41634,1361,2023-08-05,Cancelled,538.13
41635,9105,2023-05-03,Completed,725.96
41636,1864,2023-10-21,Completed,695.95
41637,470,2023-03-11,Completed,986.91
41638,9329,2023-03-04,Cancelled,921.42
41639,4239,2023-04-22,Completed,592.95
41640,8036,2023-09-25,Cancelled,726.44
41641,827,2023-09-20,Cancelled,105.32
41642,7094,2023-08-17,Completed,927.31
41643,772,2023-03-10,Completed,589.84
41644,9717,2023-09-07,Cancelled,61.2
41645,7710,2023-06-04,Cancelled,558.08
41646,3655,2023-11-29,Cancelled,557.7
41647,7772,2023-06-06,Cancelled,953.65
41648,8839,2023-09-10,Pending,125.63
41649,5352,2023-02-08,Pending,198.65
41650,3110,2023-08-11,Cancelled,724.94
41651,2729,2023-07-29,Pending,641.24
41652,7349,2023-09-26,Cancelled,622.05
41653,7579,2023-09-24,Completed,997.31
41654,9209,2023-05-27,Pending,605.2
41655,6403,2023-02-02,Pending,730.66
41656,2550,2023-01-17,Pending,878.26
41657,7595,2023-11-29,Pending,280.8
41658,654,2023-11-21,Cancelled,94.48
41659,326,2023-01-06,Completed,55.83
41660,2307,2023-03-12,Completed,949.96
41661,3805,2023-08-12,Pending,179.98
41662,6701,2023-02-24,Completed,247.26
41663,4724,2023-01-27,Cancelled,759.37
41664,1380,2023-04-13,Completed,660.51
41665,5882,2023-07-10,Pending,216.16
41666,5759,2023-05-29,Completed,615.33
41667,5440,2023-07-29,Pending,855.91
41668,5067,2023-06-09,Completed,515.87
41669,9761,2023-01-31,Pending,333.31
41670,347,2023-08-25,Pending,213.92
41671,9381,2023-12-04,Cancelled,387.5
41672,6051,2023-03-06,Cancelled,639.7
41673,4733,2023-08-17,Cancelled,928.08
41674,3013,2023-12-01,Completed,362.56
41675,2787,2023-08-07,Pending,42.42
41676,411,2023-10-27,Cancelled,843.09
41677,5581,2023-09-30,Completed,314.38
41678,8149,2023-04-24,Cancelled,86.65
41679,2274,2023-04-27,Pending,295.79
41680,4959,2023-05-29,Pending,85.96
41681,1184,2023-04-07,Cancelled,345.04
41682,7669,2023-01-31,Pending,181.94
41683,4024,2023-02-27,Cancelled,374.63
41684,7837,2023-10-29,Cancelled,883.67
41685,6856,2023-11-12,Pending,740.02
41686,4314,2023-02-14,Pending,525.78
41687,1409,2023-05-15,Completed,469.86
41688,659,2023-01-29,Completed,664.68
41689,7158,2023-07-19,Pending,704.13
41690,3327,2023-05-19,Completed,794.89
41691,972,2023-03-11,Completed,650.64
41692,1892,2023-06-12,Cancelled,436.16
41693,1935,2023-06-23,Completed,975.9
41694,4646,2023-09-06,Completed,74.21
41695,8919,2023-08-03,Cancelled,340.3
41696,3222,2023-07-09,Pending,808.11
41697,7218,2023-03-27,Completed,103.89
41698,2136,2023-04-02,Cancelled,211.7
41699,6528,2023-06-15,Cancelled,371.93
41700,7067,2023-09-22,Cancelled,523.64
41701,7079,2023-01-31,Pending,640.07
41702,8740,2023-07-02,Completed,926.12
41703,5260,2023-07-18,Pending,559.64
41704,6615,2023-04-11,Pending,939.13
41705,7704,2024-01-01,Cancelled,301.81
41706,6644,2023-01-01,Cancelled,779.26
41707,6178,2023-08-24,Completed,122.12
41708,5064,2023-02-20,Cancelled,980.69
41709,9719,2023-12-27,Completed,895.71
41710,5408,2023-03-18,Pending,75.1
41711,2722,2023-04-13,Cancelled,822.37
41712,17,2023-11-16,Cancelled,719.38
41713,2078,2023-09-18,Pending,142.56
41714,8072,2023-12-09,Pending,998.0
41715,6030,2023-07-04,Completed,287.26
41716,8140,2023-12-07,Cancelled,82.36
41717,4823,2023-08-16,Completed,78.01
41718,502,2023-07-06,Cancelled,962.22
41719,9177,2023-02-12,Cancelled,600.78
41720,3590,2023-11-12,Completed,56.62
41721,8301,2023-04-29,Cancelled,247.58
41722,8276,2023-02-11,Cancelled,260.47
41723,1016,2023-09-01,Completed,492.94
41724,61,2023-03-08,Completed,840.54
41725,8734,2023-09-23,Completed,791.37
41726,6526,2023-08-09,Completed,37.3
41727,2338,2023-05-27,Cancelled,174.41
41728,4946,2023-06-14,Pending,793.88
41729,7685,2023-02-04,Completed,532.91
41730,6248,2023-08-13,Completed,558.92
41731,739,2023-08-25,Cancelled,794.36
41732,5617,2023-05-01,Pending,25.77
41733,1546,2023-09-25,Pending,470.57
41734,3828,2023-08-01,Pending,969.63
41735,8741,2023-11-10,Completed,990.71
41736,7696,2023-08-31,Cancelled,66.72
41737,219,2023-01-15,Cancelled,453.54
41738,8297,2023-04-30,Pending,519.64
41739,1882,2023-11-02,Completed,842.67
41740,6412,2023-04-19,Completed,675.4
41741,318,2023-02-23,Pending,335.47
41742,7058,2023-01-25,Cancelled,749.96
41743,4254,2023-10-05,Cancelled,554.1
41744,8787,2023-07-27,Pending,393.93
41745,8613,2023-09-17,Completed,900.34
41746,1458,2023-05-20,Completed,503.92
41747,3270,2023-05-29,Completed,603.29
41748,5688,2023-09-05,Pending,679.77
41749,1821,2023-10-13,Completed,960.16
41750,7044,2023-12-23,Pending,695.13
41751,8195,2023-08-05,Completed,580.67
41752,1112,2023-06-27,Cancelled,664.3
41753,4106,2023-12-17,Pending,111.02
41754,9178,2023-09-10,Pending,382.22
41755,8414,2023-07-12,Pending,89.41
41756,537,2023-09-11,Cancelled,451.14
41757,121,2023-05-31,Completed,600.21
41758,334,2023-01-21,Pending,35.36
41759,9425,2023-02-27,Cancelled,969.31
41760,1714,2023-11-08,Cancelled,863.3
41761,7327,2023-12-21,Cancelled,736.87
41762,2714,2023-05-15,Cancelled,216.07
41763,425,2023-05-10,Completed,43.36
41764,4519,2023-06-16,Completed,894.87
41765,9160,2023-02-24,Pending,879.38
41766,1362,2023-02-05,Completed,939.87
41767,768,2023-09-13,Pending,907.86
41768,3501,2023-11-12,Cancelled,572.74
41769,1650,2023-11-08,Completed,580.18
41770,5465,2023-05-29,Completed,377.11
41771,167,2023-07-18,Completed,298.91
41772,8814,2023-09-09,Pending,621.15
41773,5864,2023-04-24,Pending,463.46
41774,5788,2023-10-28,Cancelled,145.45
41775,59,2023-05-30,Cancelled,921.57
41776,5336,2023-11-29,Completed,615.22
41777,4080,2023-01-09,Pending,364.26
41778,5500,2023-09-29,Pending,95.47
41779,6588,2023-07-07,Cancelled,85.13
41780,2669,2023-09-01,Pending,343.47
41781,3215,2023-11-03,Cancelled,199.47
41782,8877,2023-05-02,Cancelled,433.79
41783,1246,2023-02-02,Cancelled,349.06
41784,851,2023-05-27,Completed,495.5
41785,2409,2023-01-21,Completed,441.42
41786,9042,2023-02-01,Pending,278.8
41787,7520,2023-09-10,Pending,46.13
41788,7228,2023-01-29,Pending,827.66
41789,9862,2023-10-05,Completed,858.42
41790,2327,2023-01-08,Pending,893.77
41791,807,2023-10-05,Cancelled,436.13
41792,3834,2023-05-22,Pending,395.21
41793,3928,2023-06-28,Completed,335.12
41794,6655,2023-07-18,Completed,657.95
41795,4373,2023-01-09,Cancelled,702.67
41796,6936,2023-11-30,Pending,464.24
41797,5065,2023-01-29,Cancelled,685.7
41798,542,2023-05-12,Cancelled,268.18
41799,1674,2023-01-21,Pending,114.62
41800,3647,2023-10-06,Cancelled,570.69
41801,757,2023-04-05,Pending,176.84
41802,8749,2023-11-29,Completed,989.27
41803,2304,2023-01-30,Pending,371.2
41804,1735,2023-05-26,Pending,70.72
41805,8569,2023-04-23,Cancelled,202.26
41806,7207,2023-11-17,Completed,461.09
41807,890,2023-12-27,Completed,181.29
41808,6054,2023-01-23,Pending,427.83
41809,6319,2023-11-17,Cancelled,71.73
41810,2444,2023-04-14,Completed,169.76
41811,1700,2023-04-18,Completed,640.06
41812,5284,2023-02-11,Cancelled,584.61
41813,7982,2023-07-06,Cancelled,783.89
41814,713,2023-07-19,Pending,475.65
41815,8296,2023-08-19,Cancelled,288.7
41816,4801,2023-11-10,Pending,229.38
41817,2993,2023-03-30,Completed,210.03
41818,1155,2023-12-25,Cancelled,976.04
41819,1631,2023-01-01,Pending,618.33
41820,8702,2023-11-03,Completed,859.22
41821,6868,2023-11-05,Cancelled,195.14
41822,8524,2023-08-30,Completed,867.84
41823,6876,2023-12-21,Pending,895.8
41824,8785,2023-10-04,Pending,324.56
41825,6708,2023-05-30,Cancelled,104.92
41826,811,2023-11-11,Completed,973.96
41827,405,2023-02-06,Completed,991.74
41828,9321,2023-12-04,Completed,92.03
41829,1313,2023-09-05,Pending,841.39
41830,1466,2023-06-15,Pending,971.02
41831,6676,2023-05-21,Cancelled,657.07
41832,7502,2023-02-22,Completed,569.35
41833,959,2023-07-18,Cancelled,596.65
41834,7165,2023-05-04,Completed,795.24
41835,4864,2023-10-10,Cancelled,381.87
41836,6449,2023-06-11,Pending,544.02
41837,5381,2023-04-02,Cancelled,560.94
41838,4699,2023-04-04,Pending,468.03
41839,883,2023-08-30,Cancelled,666.94
41840,7579,2023-07-17,Completed,255.5
41841,2854,2023-01-29,Cancelled,550.46
41842,19,2023-08-15,Cancelled,550.29
41843,4402,2023-10-06,Completed,893.53
41844,8330,2023-08-12,Cancelled,936.54
41845,8200,2023-10-09,Pending,963.79
41846,384,2023-08-08,Completed,190.52
41847,8883,2023-10-30,Cancelled,920.53
41848,2612,2023-01-18,Cancelled,574.69
41849,3101,2023-09-12,Cancelled,814.08
41850,2694,2023-05-23,Completed,403.39
41851,4237,2023-09-20,Cancelled,849.94
41852,1264,2023-07-08,Completed,535.67
41853,89,2023-07-03,Completed,380.89
41854,4145,2023-02-11,Cancelled,409.84
41855,9955,2023-09-09,Pending,291.74
41856,7751,2023-08-25,Pending,459.83
41857,6212,2023-06-23,Pending,858.78
41858,3140,2023-04-15,Pending,314.65
41859,7646,2023-09-24,Cancelled,46.69
41860,5927,2023-10-13,Pending,553.31
41861,792,2023-12-25,Pending,689.24
41862,5979,2023-07-06,Completed,135.1
41863,2024,2023-11-26,Cancelled,846.98
41864,8431,2023-10-15,Completed,190.59
41865,3257,2023-12-02,Cancelled,115.65
41866,5956,2023-02-07,Pending,696.14
41867,1732,2023-03-17,Pending,763.86
41868,8650,2023-12-17,Cancelled,273.45
41869,6720,2023-03-26,Cancelled,968.0
41870,9832,2023-11-23,Pending,210.13
41871,8244,2023-11-18,Completed,201.66
41872,5126,2023-05-31,Pending,891.56
41873,1673,2023-04-07,Cancelled,114.62
41874,9775,2023-04-18,Pending,838.88
41875,8804,2023-11-03,Completed,866.18
41876,9179,2023-10-17,Cancelled,505.92
41877,7504,2023-10-08,Cancelled,966.69
41878,8036,2023-05-19,Pending,201.12
41879,7270,2023-02-04,Cancelled,135.94
41880,9393,2023-09-29,Completed,46.96
41881,8506,2023-02-10,Cancelled,155.18
41882,6271,2023-09-02,Completed,823.23
41883,5140,2023-07-09,Completed,115.66
41884,6735,2023-04-09,Cancelled,579.25
41885,1120,2023-11-15,Completed,983.91
41886,9754,2023-08-02,Pending,873.51
41887,1334,2023-10-19,Cancelled,797.87
41888,9847,2023-04-05,Pending,313.11
41889,7316,2023-08-29,Completed,411.8
41890,589,2023-07-26,Completed,326.94
41891,4204,2023-10-04,Pending,419.46
41892,7628,2023-07-04,Pending,617.18
41893,8221,2023-06-07,Completed,426.81
41894,4472,2023-10-27,Cancelled,308.37
41895,2492,2023-07-27,Completed,622.45
41896,4182,2023-09-14,Cancelled,999.36
41897,581,2023-06-03,Pending,140.38
41898,7497,2023-03-11,Cancelled,250.64
41899,3643,2023-07-09,Cancelled,306.05
41900,4987,2023-02-18,Completed,882.79
41901,7250,2023-11-18,Cancelled,709.53
41902,3755,2023-09-18,Pending,461.31
41903,9292,2023-06-15,Completed,112.46
41904,265,2023-07-18,Pending,212.36
41905,4457,2023-03-10,Pending,207.73
